rank,team,tooltip_team,obpr,dbpr,bpr,opponent_adjust,pace_adjust,off_rank,def_rank,tempo,tempo_rank,home_rank,wins,losses,color_O,color_D,color_Diff,color_str_Diff,color_tempo_Diff,tooltip_str_Diff,tooltip_tempo_Diff
146,Nebraska,Nebraska,-0.606976576689193,1.66019418409375,1.05321760740456,-34.4819985956851,10.2312222489367,169,127,62.4698801126667,318,70,15,18,#F9FBFD,#FFF4E7,#FFFBF6,#72A0C4,#F2D3AA,Nebraska plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Nebraska performs at a similar level regardless of the pace of the game.
147,College of Charleston,College of Charleston,-0.228890415223262,1.12648550637091,0.897595091147643,-38.3243948634846,23.5736327553526,164,134,64.9668062835024,248,344,24,10,#FCFDFE,#FFF7EE,#FFFBF7,#6894C0,#F6BA93,College of Charleston plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,College of Charleston plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
148,Long Island,Long Island,8.51647819613678,-7.71158767331619,0.804890522820589,11.0804686844416,26.2520209038414,34,319,69.2157820097,48,103,20,14,#FFD096,#A4C7E4,#FFFCF8,#FFCCBB,#F7B58E,Long Island performs at a similar level against both good and bad teams.,Long Island plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
149,UAB,UAB,-1.40552570190228,2.10128811450362,0.695762412601346,-3.36293260256445,-22.5447705989086,188,118,71.1763485473333,9,232,15,17,#F1F6FB,#FFF1E0,#FFFCF9,#EEF6DD,#BECEC0,UAB performs at a similar level against both good and bad teams.,UAB plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
150,Houston,Houston,5.53670268579311,-4.89784286964467,0.638859816148435,19.2122750336564,0.0877128535502289,72,275,69.8402228606667,31,58,19,13,#FFE0BA,#C5DBEE,#FFFCF9,#FFA7A0,#EFE6BB,Houston plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Houston performs at a similar level regardless of the pace of the game.
151,South Carolina Upstate,South Carolina Upstate,0.460133338804486,0.0968681716176885,0.557001510422175,-46.5670311189115,-10.2198934058703,156,156,66.7689751393496,148,216,14,17,#FFFCF9,#FFFEFD,#FFFDFA,#4F7CB7,#D8DBBD,South Carolina Upstate plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,South Carolina Upstate performs at a similar level regardless of the pace of the game.
152,Wake Forest,Wake Forest,-1.07993966698301,1.54151252302534,0.461572856042337,21.7493476261582,-9.292715159807,178,130,69.1974602570267,49,9,13,18,#F4F8FC,#FFF5E8,#FFFDFB,#FB9C98,#DADCBD,Wake Forest plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Wake Forest performs at a similar level regardless of the pace of the game.
153,Rider,Rider,-2.50314845805184,2.88594884762014,0.382800389568297,-13.7335873521424,9.50451914181813,214,105,66.1496123669438,193,268,20,14,#E7F0F8,#FFECD5,#FFFDFB,#BDDAD7,#F2D5AB,Rider plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Rider performs at a similar level regardless of the pace of the game.
154,Charleston Southern,Charleston Southern,0.639758799093618,-0.337092099228569,0.302666699865049,3.43745329169317,-16.7759630889581,150,169,67.9646144552653,99,141,16,13,#FFFBF7,#FBFCFD,#FFFDFC,#FFEFD4,#CAD4BF,Charleston Southern performs at a similar level against both good and bad teams.,Charleston Southern performs at a similar level regardless of the pace of the game.
155,Army,Army,0.974527266736431,-0.695097960350196,0.279429306386235,42.0662916576764,18.3720133163083,145,177,69.5117841094667,37,133,16,14,#FFF9F3,#F6F9FC,#FFFEFC,#D4425F,#F5C49C,Army plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Army plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
156,Charlotte,Charlotte,-2.62340137651273,2.8798810678165,0.256479691303772,-6.36582381840339,-54.6642301190004,216,106,67.9934269676346,97,120,20,13,#E5EFF7,#FFECD5,#FFFEFC,#E0EEDC,#78AAC6,Charlotte performs at a similar level against both good and bad teams.,Charlotte plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
157,Wagner,Wagner,-2.56890435239078,2.798458840627,0.229554488236214,-10.2939244646552,-29.8803125861997,215,109,67.4039029504205,118,284,19,12,#E6EFF7,#FFEDD6,#FFFEFD,#CDE4D9,#AEC5C1,Wagner performs at a similar level against both good and bad teams.,Wagner plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
158,Western Illinois,Western Illinois,-4.40430897211074,4.33077909020389,-0.0735298819068495,39.6409529625088,-3.61917063572226,254,81,58.9870722166667,347,227,19,10,#D4E4F2,#FFE3C0,#FEFEFE,#DD4C65,#E7E2BC,Western Illinois plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Western Illinois performs at a similar level regardless of the pace of the game.
159,UC Irvine,UC Irvine,-2.30270670988319,2.03610748388221,-0.266599226000976,43.3346067039403,10.2873125709098,206,120,67.0138272309393,136,79,19,16,#E8F1F8,#FFF2E1,#FDFEFE,#CF3D5D,#F2D3AA,UC Irvine plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,UC Irvine performs at a similar level regardless of the pace of the game.
160,Penn State,Penn State,-1.36562026124458,1.09248666580623,-0.273133595438352,30.8445225526179,4.94738858304444,187,135,65.7264810687874,205,196,10,21,#F1F6FB,#FFF8EF,#FDFEFE,#EC737E,#F0DDB3,Penn State plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Penn State performs at a similar level regardless of the pace of the game.
161,Long Beach State,Long Beach State,2.93352670266047,-3.22634189981306,-0.292815197152589,-71.0836579680498,-52.3231072309015,109,239,67.3476442530834,120,14,17,14,#FFEFDA,#D9E7F4,#FDFDFE,#00429D,#7DADC5,Long Beach State plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Long Beach State plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
162,Virginia Tech,Virginia Tech,3.50662510141382,-3.80314019194319,-0.296515090529369,-27.6695374384825,9.8122147208948,101,253,67.600253083025,110,180,13,19,#FFEBD3,#D2E3F2,#FDFDFE,#84B4CC,#F2D4AB,Virginia Tech plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Virginia Tech performs at a similar level regardless of the pace of the game.
163,Pacific,Pacific,1.14721850083567,-1.47334383886644,-0.326125338030763,-6.10785828752408,-12.5256130090272,142,190,63.6854024863333,291,39,19,14,#FFF8F0,#EDF4FA,#FDFDFE,#E1EEDC,#D3D9BE,Pacific performs at a similar level against both good and bad teams.,Pacific performs at a similar level regardless of the pace of the game.
164,Lafayette,Lafayette,2.0023257180571,-2.38396909354258,-0.38164337548548,2.34526240120498,-92.7710005650047,123,218,66.4687349887765,167,89,18,15,#FFF4E6,#E3EDF6,#FCFDFE,#FFF4D8,#70A6C7,Lafayette performs at a similar level against both good and bad teams.,Lafayette plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
165,Cal Poly,Cal Poly,2.57012787691152,-2.99041996086857,-0.420292083957048,-37.4224247412831,-2.40495734864726,116,233,60.5644917526667,345,16,17,14,#FFF1DF,#DBE9F4,#FCFDFE,#6A97C1,#E9E4BC,Cal Poly plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Cal Poly performs at a similar level regardless of the pace of the game.
166,Buffalo,Buffalo,1.67620677361017,-2.18724781497604,-0.511041041365869,22.7358453653742,21.9695204477265,133,210,65.6364487108601,210,117,14,18,#FFF5EA,#E5EFF7,#FCFDFE,#FA9795,#F6BD96,Buffalo plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Buffalo plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
167,Tennessee State,Tennessee State,1.70834805184245,-2.22174589302371,-0.513397841181258,-9.28965652389591,-1.09220217766003,131,211,68.1825540266989,85,63,16,15,#FFF5EA,#E4EEF7,#FCFDFE,#D2E6DA,#ECE5BC,Tennessee State performs at a similar level against both good and bad teams.,Tennessee State performs at a similar level regardless of the pace of the game.
168,Boston University,Boston University,-0.82139067518459,0.222007971340892,-0.599382703843698,35.5473373514191,5.30238826429908,172,155,66.7282836394947,150,251,16,14,#F7FAFC,#FFFDFB,#FBFCFE,#E45E70,#F0DDB2,Boston University plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Boston University performs at a similar level regardless of the pace of the game.
169,Western Michigan,Western Michigan,-0.916229266753798,0.249634825894523,-0.666594440859275,-11.3594118800435,4.69284274809163,173,154,66.1585919843374,190,174,20,14,#F6F9FC,#FFFDFB,#FBFCFD,#C8E1D8,#F0DEB3,Western Michigan performs at a similar level against both good and bad teams.,Western Michigan performs at a similar level regardless of the pace of the game.
170,DePaul,DePaul,3.504298236597,-4.17563682041616,-0.671338583819166,-19.9423757905832,32.9150075976317,102,262,71.8862611066667,4,326,11,21,#FFEBD3,#CEE0F0,#FBFCFD,#9FCAD3,#F9A883,DePaul plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,DePaul plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
171,Quinnipiac,Quinnipiac,0.54995388326372,-1.32421364717593,-0.774259763912209,47.1918633031569,-3.76314837831297,153,186,67.7677442046376,105,300,16,15,#FFFCF8,#EFF5FA,#FAFCFD,#C02F54,#E6E2BC,Quinnipiac plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Quinnipiac performs at a similar level regardless of the pace of the game.
172,Northwestern State,Northwestern State,1.08307161403718,-1.93023379377319,-0.847162179736008,-25.2019026368496,-5.00761414824075,143,200,72.878702474,2,178,19,9,#FFF9F1,#E8F0F8,#FAFCFD,#8BBBCE,#E4E1BC,Northwestern State plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Northwestern State performs at a similar level regardless of the pace of the game.
173,Texas Southern,Texas Southern,0.667613314034228,-1.66395597180037,-0.996342657766142,-89.8008080634551,-11.7901676706083,148,193,65.1231090619531,235,80,17,14,#FFFBF6,#EBF2F9,#F9FBFD,#00429D,#D5D9BE,Texas Southern plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Texas Southern performs at a similar level regardless of the pace of the game.
174,James Madison,James Madison,-1.14623904410368,0.0588409817949094,-1.08739806230877,-27.5037550105361,-42.1306509107034,179,158,64.5289309300487,263,10,19,17,#F4F8FB,#FFFEFE,#F8FBFD,#85B5CC,#93B8C3,James Madison plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,James Madison plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
175,Gardner-Webb,Gardner-Webb,-4.29981729695432,3.11565403150106,-1.18416326545326,54.8192811004257,-8.20856612606071,250,101,63.6933127686667,289,275,16,13,#D5E5F3,#FFEBD2,#F8FAFD,#A41144,#DDDDBD,Gardner-Webb plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Gardner-Webb performs at a similar level regardless of the pace of the game.
176,Utah,Utah,-0.993251858130324,-0.245499332772456,-1.23875119090278,42.0744398178685,-75.7828646366073,175,165,62.8611285496667,312,152,13,18,#F5F9FC,#FCFDFE,#F8FAFD,#D3425F,#70A6C7,Utah plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Utah plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
177,North Carolina Central,North Carolina Central,-4.61766388571082,3.28080410023426,-1.33685978547656,-27.3299398803848,3.45614194278234,256,95,65.4048280199817,218,311,18,9,#D2E3F2,#FFEACF,#F7FAFC,#85B5CC,#F0E0B6,North Carolina Central plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,North Carolina Central performs at a similar level regardless of the pace of the game.
178,San Diego,San Diego,-1.18627063830957,-0.243648496925906,-1.42991913523547,15.9723862752022,8.51485819557339,181,164,65.0342396998223,239,167,14,18,#F3F7FB,#FCFDFE,#F7FAFC,#FFB6AA,#F1D6AD,San Diego plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,San Diego performs at a similar level regardless of the pace of the game.
179,Georgia State,Georgia State,1.59285334381197,-3.33622056322002,-1.74336721940805,-0.424515073474129,-1.65701966298022,136,243,64.5539580914613,262,256,14,16,#FFF6EB,#D7E6F3,#F5F8FC,#FCFDDF,#EBE5BC,Georgia State performs at a similar level against both good and bad teams.,Georgia State performs at a similar level regardless of the pace of the game.
180,SMU,SMU,-3.16976823491964,1.42204349428036,-1.74772474063928,-26.1685898822709,23.3059809759805,228,131,64.8615862025933,254,244,14,17,#E0ECF6,#FFF5EA,#F5F8FC,#89B9CD,#F6BB93,SMU plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,SMU plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
181,Western Kentucky,Western Kentucky,-2.13906859122935,0.383945315473502,-1.75512327575585,4.36205496947912,20.146219559108,202,150,66.5159570229744,165,195,19,16,#EAF2F9,#FFFCF9,#F5F8FC,#FFEBD1,#F5C199,Western Kentucky performs at a similar level against both good and bad teams.,Western Kentucky plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
182,Nevada,Nevada,1.59511929997002,-3.35766525892344,-1.76254595895342,7.90399337593161,28.610218539986,135,244,67.0224052493132,133,173,11,19,#FFF6EB,#D7E6F3,#F5F8FC,#FFDBC5,#F8B18A,Nevada performs at a similar level against both good and bad teams.,Nevada plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
183,Toledo,Toledo,0.513757910789379,-2.52705283058882,-2.01329491979944,6.19715475216841,-9.6215820314853,154,222,68.158475690118,87,286,15,13,#FFFCF8,#E1ECF6,#F3F8FB,#FFE2CB,#DADCBD,Toledo performs at a similar level against both good and bad teams.,Toledo performs at a similar level regardless of the pace of the game.
184,Tulsa,Tulsa,-2.92900250958076,0.909857041247068,-2.01914546833369,2.10710344118702,-49.8358145329126,220,138,68.116473694988,91,218,16,16,#E3EDF6,#FFF9F1,#F3F8FB,#FFF5D8,#83AFC5,Tulsa performs at a similar level against both good and bad teams.,Tulsa plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
185,Bradley,Bradley,-0.0955328966710469,-1.95588451261774,-2.05141740928879,-43.854254605261,41.0304789190839,161,202,67.1132870484267,128,7,18,17,#FEFEFE,#E8F0F8,#F3F7FB,#5984BA,#FC9975,Bradley plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Bradley plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
186,Auburn,Auburn,-2.2102096472519,-0.0209889484084793,-2.23119859566038,-43.4554756326759,-3.20784705532565,204,160,66.9424294709193,139,260,10,22,#E9F1F8,#FEFEFE,#F2F7FB,#5A85BA,#E8E3BC,Auburn plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Auburn performs at a similar level regardless of the pace of the game.
187,Florida International,Florida International,-2.11965156696628,-0.276015009536822,-2.3956665765031,69.4802267356483,15.5434665776379,200,166,69.0857952231533,51,125,18,14,#EAF2F9,#FBFCFE,#F1F6FB,#93003A,#F4C9A1,Florida International plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Florida International plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
188,Loyola Chicago,Loyola Chicago,-1.33233590190015,-1.35179422209639,-2.68413012399654,13.5177778384104,-47.328598237177,184,187,63.7927392369467,283,239,14,16,#F2F7FB,#EFF5FA,#F0F5FA,#FFC1B3,#88B2C4,Loyola Chicago plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Loyola Chicago plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
189,Southern,Southern,-5.69144200310208,2.99032009581041,-2.70112190729167,8.39165995370674,6.64038677128116,278,103,65.9942012744529,199,159,19,11,#C8DDEF,#FFECD4,#EFF5FA,#FFD8C4,#F1DAB0,Southern performs at a similar level against both good and bad teams.,Southern performs at a similar level regardless of the pace of the game.
190,UNC Asheville,UNC Asheville,-0.564043920369736,-2.14635460915402,-2.71039852952376,87.4010056933962,-33.0570292459331,168,209,69.2209368912627,47,322,14,14,#F9FBFD,#E5EFF7,#EFF5FA,#93003A,#A7C2C2,UNC Asheville plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,UNC Asheville plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
191,Oakland,Oakland,5.42328309240287,-8.16988221464576,-2.74659912224289,16.2862405176924,-70.8935263864552,73,323,68.80474434946,57,202,14,17,#FFE1BC,#9FC3E3,#EFF5FA,#FFB5A9,#70A6C7,Oakland plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Oakland plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
192,Northeastern,Northeastern,1.78676299099275,-4.64497953636731,-2.85821654537457,51.6290239180311,-26.0933027844228,129,268,64.2271286752467,270,339,18,15,#FFF5E9,#C8DDEF,#EFF5FA,#B01E4B,#B6CAC0,Northeastern plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Northeastern plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
193,Columbia,Columbia,-2.31083471044376,-0.679859475160581,-2.99069418560434,42.4981066018272,11.5654175413436,207,175,62.5906017068667,314,249,10,16,#E8F1F8,#F7FAFC,#EEF4FA,#D2415E,#F2D1A8,Columbia plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Columbia performs at a similar level regardless of the pace of the game.
194,Bryant,Bryant,4.75707529104773,-7.78343963800778,-3.02636434696005,-28.725140372995,13.8030752360415,84,320,66.6838901885167,152,57,19,12,#FFE5C4,#A3C6E4,#EEF4FA,#82B1CB,#F3CCA4,Bryant plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Bryant performs at a similar level regardless of the pace of the game.
195,Idaho,Idaho,5.23992411377789,-8.27319464514395,-3.03327053136606,26.793989086753,18.0805433871758,76,324,64.0072617327067,277,328,12,17,#FFE2BE,#9DC2E2,#EEF4FA,#F38589,#F5C49C,Idaho plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Idaho plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
196,Youngstown State,Youngstown State,-0.0669756330117271,-3.0396421865046,-3.10661781951632,-0.367491936031147,21.1355623256655,160,234,68.7061292542467,61,246,16,15,#FEFEFE,#DBE8F4,#EDF4FA,#FDFEDF,#F6BF97,Youngstown State performs at a similar level against both good and bad teams.,Youngstown State plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
197,Yale,Yale,-0.117222572368011,-3.239257552258,-3.35648012462601,31.8259737132892,8.48884818773085,162,240,64.8737189153411,252,135,11,18,#FDFEFE,#D9E7F4,#ECF3F9,#EA6F7B,#F1D7AD,Yale plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Yale performs at a similar level regardless of the pace of the game.
198,Towson,Towson,-1.91901207688583,-1.46680445237412,-3.38581652925994,54.7510895663747,14.110393535497,196,189,66.8727898981985,142,307,16,14,#ECF3F9,#EDF4FA,#ECF3F9,#A41244,#F3CCA3,Towson plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Towson performs at a similar level regardless of the pace of the game.
199,Saint Francis (NY),Saint Francis (NY),0.601195341766924,-4.17515450368337,-3.57395916191644,7.66670329228049,-1.96149191132691,151,261,66.8662357107811,143,289,13,17,#FFFBF7,#CEE0F0,#EBF2F9,#FFDCC6,#EAE4BC,Saint Francis (NY) performs at a similar level against both good and bad teams.,Saint Francis (NY) performs at a similar level regardless of the pace of the game.
200,Savannah State,Savannah State,-11.5819051164074,7.92702731531612,-3.65487780109129,25.6043099070934,-55.5328859757444,329,28,63.9714401109733,280,279,18,14,#90BADF,#FFCC8D,#EAF2F9,#F58B8D,#76A9C6,Savannah State plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Savannah State plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
201,Loyola Marymount,Loyola Marymount,-4.38824024839008,0.702699259437607,-3.68554098895247,-29.7790410288982,11.4467003396707,252,145,65.3148158413891,225,130,10,22,#D5E5F2,#FFFAF4,#EAF2F9,#7FAEC9,#F2D1A8,Loyola Marymount plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Loyola Marymount performs at a similar level regardless of the pace of the game.
202,South Alabama,South Alabama,-4.1321511420043,0.308235885565405,-3.82391525643889,-7.62144531035371,-10.7620146983169,248,152,68.9310792367533,52,169,16,13,#D7E6F3,#FFFDFA,#E9F1F8,#DAEBDB,#D7DBBE,South Alabama performs at a similar level against both good and bad teams.,South Alabama performs at a similar level regardless of the pace of the game.
203,Cal State Fullerton,Cal State Fullerton,3.93726353560501,-7.86422837791844,-3.92696484231343,-1.95412840672686,23.7488661317825,99,321,69.6453103782667,34,337,12,18,#FFE9CE,#A2C5E4,#E9F1F8,#F5F9DE,#F6BA92,Cal State Fullerton performs at a similar level against both good and bad teams.,Cal State Fullerton plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
204,Marshall,Marshall,-1.02827617370207,-2.90913116050294,-3.93740733420502,19.9373867015159,-7.64273193029654,177,230,68.3937892993067,77,29,12,19,#F5F8FC,#DCE9F5,#E9F1F8,#FEA49D,#DEDEBD,Marshall plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Marshall performs at a similar level regardless of the pace of the game.
205,Bowling Green,Bowling Green,-5.31762765941492,1.35760776616276,-3.96001989325215,9.60761413545429,-11.1632086241286,273,132,65.2814216281084,227,60,11,19,#CCDFF0,#FFF6EB,#E8F1F8,#FFD3C0,#D6DABE,Bowling Green performs at a similar level against both good and bad teams.,Bowling Green performs at a similar level regardless of the pace of the game.
206,South Carolina,South Carolina,-1.73107378057326,-2.30160521616318,-4.03267899673644,3.83981642186039,32.4038853112037,193,215,66.8040697680915,147,204,14,18,#EEF4FA,#E4EEF7,#E8F1F8,#FFEDD3,#F9A983,South Carolina performs at a similar level against both good and bad teams.,South Carolina plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
207,Southern Illinois,Southern Illinois,-2.49618162711737,-1.55396729847899,-4.05014892559636,3.50706360387048,22.0454292710715,213,191,63.6883306968267,290,213,13,17,#E7F0F8,#ECF3F9,#E8F1F8,#FFEFD4,#F6BD95,Southern Illinois performs at a similar level against both good and bad teams.,Southern Illinois plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
208,Morgan State,Morgan State,-3.41697949686022,-0.68910419666409,-4.10608369352431,-42.7939435587405,15.7836726917461,233,176,68.078220409098,93,308,16,16,#DEEAF5,#F6FAFC,#E8F0F8,#5B87BB,#F4C9A0,Morgan State plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Morgan State plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
209,Mount St. Mary's,Mount St. Mary's,-1.02742327403421,-3.11036569659321,-4.13778897062741,-3.60484655933445,27.7473793283766,176,236,67.708358713936,107,185,18,14,#F5F8FC,#DAE8F4,#E7F0F8,#EDF5DD,#F8B28C,Mount St. Mary's performs at a similar level against both good and bad teams.,Mount St. Mary's plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
210,Stetson,Stetson,-0.171021116407599,-3.99625120545037,-4.16727232185797,-16.1162781966044,-21.8669746176502,163,258,68.3861724224307,79,222,14,16,#FDFDFE,#D0E2F1,#E7F0F8,#B1D4D5,#BFCEC0,Stetson plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Stetson plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
211,High Point,High Point,-1.50995354082862,-2.71958114398913,-4.22953468481775,-25.1506464372649,6.25174442156452,191,224,66.1539767493603,192,327,15,14,#F0F6FA,#DFEBF5,#E7F0F8,#8BBCCF,#F1DBB1,High Point plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,High Point performs at a similar level regardless of the pace of the game.
212,Jacksonville State,Jacksonville State,-0.306400931868407,-3.94270738358225,-4.24910831545065,-7.69016624291914,4.92931497421869,166,257,63.0136159074767,307,201,15,11,#FCFDFE,#D0E2F1,#E7F0F8,#DAEADB,#F0DDB3,Jacksonville State performs at a similar level against both good and bad teams.,Jacksonville State performs at a similar level regardless of the pace of the game.
213,Elon,Elon,-3.94089907640525,-0.330418254218683,-4.27131733062393,5.65973464073636,11.6872506393034,245,168,66.5540843888646,162,160,18,12,#D9E7F4,#FBFCFD,#E7F0F8,#FFE5CD,#F2D0A7,Elon performs at a similar level against both good and bad teams.,Elon performs at a similar level regardless of the pace of the game.
214,Norfolk State,Norfolk State,-5.9614367657862,1.6419108176298,-4.3195259481564,2.47054662641058,-19.1563014362418,281,128,68.5124119222867,69,205,22,11,#C6DBEE,#FFF4E7,#E6F0F8,#FFF3D7,#C5D1BF,Norfolk State performs at a similar level against both good and bad teams.,Norfolk State performs at a similar level regardless of the pace of the game.
215,Coastal Carolina,Coastal Carolina,-4.38022729742012,-0.136454112328565,-4.51668140974869,24.2568840675956,-21.7150532761462,251,161,66.3168273859745,183,20,11,15,#D5E5F2,#FDFEFE,#E5EFF7,#F79191,#C0CEC0,Coastal Carolina plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Coastal Carolina plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
216,UC Santa Barbara,UC Santa Barbara,-3.24761260028544,-1.32055338259237,-4.56816598287781,29.8506585196869,-7.94337899659365,231,185,65.0010247684458,245,183,10,19,#DFEBF6,#EFF5FA,#E5EFF7,#ED7881,#DDDEBD,UC Santa Barbara plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,UC Santa Barbara performs at a similar level regardless of the pace of the game.
217,Illinois-Chicago,Illinois-Chicago,-4.75360943278785,0.0175936405142591,-4.73601579227359,31.6391848857746,-45.0436205862439,261,159,65.2657461296356,229,18,16,16,#D1E2F1,#FFFEFE,#E4EEF7,#EA6F7C,#8DB5C4,Illinois-Chicago plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Illinois-Chicago plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
