rank,team,tooltip_team,obpr,dbpr,bpr,opponent_adjust,pace_adjust,off_rank,def_rank,tempo,tempo_rank,home_rank,wins,losses,color_O,color_D,color_Diff,color_str_Diff,color_tempo_Diff,tooltip_str_Diff,tooltip_tempo_Diff
146,California,California,-1.4769446817634,4.11994555078166,2.64300086901826,-13.949403786395,-9.44146553711577,216,88,66.28155598932,318,88,12,20,#F0F6FA,#FFE5C4,#FFF5EA,#B8D8D6,#DEDEBD,California plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,California performs at a similar level regardless of the pace of the game.
147,Coastal Carolina,Coastal Carolina,-0.749107952916112,3.08425487522767,2.33514692231156,-12.8399466946453,86.663122044059,201,113,68.8199704128966,174,200,15,14,#F7FAFC,#FFEBD3,#FFF6EC,#BDDBD7,#FE926E,Coastal Carolina plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Coastal Carolina plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
148,Seattle,Seattle,-2.37597597061318,4.64423717318099,2.26826120256782,-30.4572984476186,18.0749683620544,243,82,71.7402077120533,38,278,21,9,#E8F0F8,#FFE1BD,#FFF7ED,#78A7C7,#F2D3AA,Seattle plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Seattle performs at a similar level regardless of the pace of the game.
149,North Dakota State,North Dakota State,0.905718373976662,1.26142119204815,2.16713956602481,-18.8133176299931,-11.3028055312943,168,146,67.8901850069824,234,297,21,10,#FFF9F3,#FFF7ED,#FFF7ED,#9FCAD3,#DADCBD,North Dakota State plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,North Dakota State performs at a similar level regardless of the pace of the game.
150,Cleveland State,Cleveland State,2.14668820402566,-0.0143059049766629,2.132382299049,-5.69190464743917,13.2162653386452,136,179,69.1821274338267,147,257,18,12,#FFF2E3,#FEFEFE,#FFF7EE,#E2EFDC,#F1D8AE,Cleveland State performs at a similar level against both good and bad teams.,Cleveland State performs at a similar level regardless of the pace of the game.
151,Jacksonville State,Jacksonville State,1.91628883817067,0.193684000595005,2.10997283876568,16.3921841126684,-53.9282359396975,141,176,66.987997402218,279,346,19,11,#FFF4E6,#FFFDFC,#FFF7EE,#FFB7AB,#8EB5C4,Jacksonville State plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Jacksonville State plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
152,Wagner,Wagner,0.51641128183702,1.56037724339592,2.07678852523294,-6.08679803247268,27.8437695559505,178,139,68.2660672984173,212,28,20,6,#FFFCF8,#FFF5E8,#FFF7EE,#E0EEDB,#F4C9A0,Wagner performs at a similar level against both good and bad teams.,Wagner plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
153,College of Charleston,College of Charleston,2.01326276402288,-0.126402392153775,1.88686037186911,22.5473302067134,-14.628341649578,138,181,74.879696632,1,322,17,15,#FFF3E5,#FDFEFE,#FFF8F0,#FC9D99,#D4D9BE,College of Charleston plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,College of Charleston performs at a similar level regardless of the pace of the game.
154,Southern Utah,Southern Utah,3.50518294406308,-1.83983578531873,1.66534715874435,-48.3745048898108,-30.5732200140938,107,226,70.0474195748624,95,214,21,12,#FFEBD2,#EAF2F9,#FFF9F1,#3E6FB1,#B8CAC0,Southern Utah plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Southern Utah plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
155,Delaware,Delaware,2.37912210152252,-0.763661839757776,1.61546026176475,-3.73582623027688,-37.5341480454109,127,202,68.4000849855795,203,310,21,14,#FFF1E0,#F6F9FC,#FFF9F2,#ECF4DD,#ABC4C1,Delaware performs at a similar level against both good and bad teams.,Delaware plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
156,Weber State,Weber State,2.3285172289113,-0.83228220182689,1.49623502708441,-68.6355721946219,-16.3766963170641,129,205,70.365393381162,83,338,19,12,#FFF1E1,#F5F9FC,#FFF9F3,#00429D,#D1D8BE,Weber State plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Weber State performs at a similar level regardless of the pace of the game.
157,Drexel,Drexel,1.8281167169383,-0.433203475230144,1.39491324170816,6.97518983019583,-59.1941972863187,146,190,68.0242835472693,223,295,14,14,#FFF4E7,#FAFBFD,#FFFAF4,#FFE0C9,#85B0C5,Drexel performs at a similar level against both good and bad teams.,Drexel plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
158,Longwood,Longwood,2.3689161433912,-1.01576563834555,1.35315050504565,-23.4068167455234,-44.388167741829,128,210,67.369372290398,257,107,22,7,#FFF1E0,#F3F7FB,#FFFAF4,#8CBDCF,#9FBEC2,Longwood plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Longwood plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
159,UNC Wilmington,UNC Wilmington,2.53421114911806,-1.18956335216383,1.34464779695423,56.5426406958648,17.6627256924081,122,212,66.8961746406833,284,293,24,10,#FFF0DE,#F1F6FB,#FFFAF4,#A71545,#F2D4AA,UNC Wilmington plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,UNC Wilmington performs at a similar level regardless of the pace of the game.
160,Oakland,Oakland,1.50810234024824,-0.173342385114638,1.3347599551336,30.8692506839664,0.777229860814397,157,184,69.3538786592354,136,92,18,12,#FFF6EB,#FDFDFE,#FFFAF4,#EE7982,#EFE6BB,Oakland plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Oakland performs at a similar level regardless of the pace of the game.
161,Sam Houston State,Sam Houston State,-1.9245870062031,3.23167042519437,1.30708341899127,-26.0874237254899,-74.4415226843028,229,109,66.5470636789933,303,31,16,15,#ECF3F9,#FFEAD1,#FFFAF4,#85B4CC,#70A6C7,Sam Houston State plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Sam Houston State plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
162,Navy,Navy,-4.17847616964219,5.46198671962487,1.28351054998268,-1.53446943168442,-12.0461854214757,267,65,66.4787013865267,308,357,20,11,#D6E6F3,#FFDCB1,#FFFAF4,#F7FADE,#D9DBBD,Navy performs at a similar level against both good and bad teams.,Navy performs at a similar level regardless of the pace of the game.
163,UTEP,UTEP,-0.946666051779051,2.18489780504218,1.23823175326313,-21.8605841286271,3.41445473718734,204,128,68.022549124021,224,266,19,14,#F5F9FC,#FFF1E0,#FFFAF5,#91C2D1,#EFE3B8,UTEP plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,UTEP performs at a similar level regardless of the pace of the game.
164,Oral Roberts,Oral Roberts,5.80581077285503,-4.73962821896628,1.06618255388875,-18.6931012443532,12.7862902548721,61,288,71.8788557026933,30,211,16,12,#FFDEB4,#C9DDEF,#FFFBF6,#A0CBD3,#F1D9AF,Oral Roberts plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Oral Roberts performs at a similar level regardless of the pace of the game.
165,Cal State Fullerton,Cal State Fullerton,1.46280924946429,-0.611245530947495,0.851563718516791,21.9006997245742,-27.5192403348207,159,198,67.3267731251331,258,193,19,11,#FFF6EC,#F8FAFD,#FFFCF8,#FDA09A,#BDCDC0,Cal State Fullerton plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Cal State Fullerton plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
166,South Alabama,South Alabama,-0.359229298795676,1.0893370798237,0.730107781028022,19.8887350157252,19.2590112333537,193,155,68.1846630303352,214,56,17,12,#FBFCFD,#FFF8EF,#FFFCF9,#FFA8A0,#F2D2A9,South Alabama plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,South Alabama performs at a similar level regardless of the pace of the game.
167,Monmouth,Monmouth,-0.624134430223962,1.25133619566204,0.627201765438074,50.3407314997837,62.2050029035098,199,147,68.0025138479189,228,296,21,13,#F8FBFD,#FFF7ED,#FFFCFA,#BD2B52,#FAA47E,Monmouth plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Monmouth plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
168,Yale,Yale,-1.80229375497695,2.34844869535945,0.5461549403825,-39.3835693403995,-14.672914207924,224,125,70.346989393208,84,217,18,12,#EDF4F9,#FFF0DD,#FFFDFA,#5F8BBC,#D4D9BE,Yale plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Yale performs at a similar level regardless of the pace of the game.
169,Saint Joseph's,Saint Joseph's,-1.85524854365459,2.33536927541566,0.480120731761065,25.5585432309915,19.0977017665851,225,126,69.6188997628885,116,228,11,19,#EDF3F9,#FFF0DD,#FFFDFB,#F79090,#F2D2A9,Saint Joseph's plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Saint Joseph's performs at a similar level regardless of the pace of the game.
170,Long Beach State,Long Beach State,0.507381549157532,-0.169284495560136,0.338097053597396,-29.713857074833,4.43669862201805,179,183,71.6508379411667,41,232,18,13,#FFFCF8,#FDFDFE,#FFFDFC,#7AA9C8,#EFE2B7,Long Beach State plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Long Beach State performs at a similar level regardless of the pace of the game.
171,Appalachian State,Appalachian State,-1.42743224221735,1.70906289729171,0.281630655074361,5.87889053638643,-28.983732481077,215,137,66.32526304322,315,323,16,15,#F1F6FB,#FFF4E6,#FFFEFC,#FFE5CD,#BBCCC0,Appalachian State performs at a similar level against both good and bad teams.,Appalachian State plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
172,Louisiana-Lafayette,Louisiana-Lafayette,-0.499945997042044,0.775243543204158,0.275297546162114,-0.869935806305388,-9.43824495677792,196,165,70.9984685426867,57,330,14,15,#FAFCFD,#FFFAF4,#FFFEFC,#FAFCDF,#DEDEBD,Louisiana-Lafayette performs at a similar level against both good and bad teams.,Louisiana-Lafayette performs at a similar level regardless of the pace of the game.
173,UNC Greensboro,UNC Greensboro,-1.29864627980297,1.52505175064086,0.226405470837886,6.04969713676323,32.8327298230325,213,140,64.5563953253333,346,303,16,15,#F2F7FB,#FFF5E9,#FFFEFD,#FFE4CC,#F5C39B,UNC Greensboro performs at a similar level against both good and bad teams.,UNC Greensboro plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
174,UC Riverside,UC Riverside,-2.14602936868137,2.3169094040657,0.170880035384328,1.3579745740505,-24.8637289000107,236,127,67.6837367735359,242,156,14,12,#EAF2F9,#FFF0DE,#FFFEFD,#FFF9DB,#C2D0BF,UC Riverside performs at a similar level against both good and bad teams.,UC Riverside plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
175,Georgetown,Georgetown,2.22210805675696,-2.06813741188748,0.153970644869482,-1.72491071101306,-7.1046213824112,131,229,71.0486362344933,54,264,6,25,#FFF2E2,#E7F0F8,#FFFEFD,#F6FADE,#E2E0BD,Georgetown performs at a similar level against both good and bad teams.,Georgetown performs at a similar level regardless of the pace of the game.
176,Gardner-Webb,Gardner-Webb,-4.21777421934968,4.31571908385927,0.0979448645095946,-34.7535966914177,-35.1011003175254,272,87,69.1140141609695,151,290,15,13,#D6E5F3,#FFE4C1,#FFFEFE,#6C99C2,#B0C6C1,Gardner-Webb plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Gardner-Webb plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
177,Jacksonville,Jacksonville,-2.10237530331556,2.0462652034435,-0.0561100998720683,-10.0338533873791,-4.8787904160685,234,131,63.861486996,355,7,17,10,#EAF2F9,#FFF2E2,#FEFEFE,#CCE3D9,#E6E2BC,Jacksonville performs at a similar level against both good and bad teams.,Jacksonville performs at a similar level regardless of the pace of the game.
178,Tulsa,Tulsa,0.0651584250719616,-0.22175438846322,-0.156595963391258,15.3765111122865,0.700014199406554,183,186,68.3795770526047,205,33,11,20,#FFFEFE,#FCFDFE,#FDFEFE,#FFBCAF,#EFE6BB,Tulsa plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Tulsa performs at a similar level regardless of the pace of the game.
179,Bryant,Bryant,1.46875718258007,-1.70126425184213,-0.232507069262052,-44.9484900194242,-81.913196117577,158,223,73.2485867373333,10,45,21,10,#FFF6EC,#EBF3F9,#FDFDFE,#4C79B5,#70A6C7,Bryant plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Bryant plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
180,Hawaii,Hawaii,-0.701023013926884,0.303070615994436,-0.397952397932448,-17.1955386122263,-1.41369212482143,200,172,66.329822300238,314,165,15,11,#F8FAFD,#FFFDFA,#FCFDFE,#A7CFD4,#ECE5BC,Hawaii plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Hawaii performs at a similar level regardless of the pace of the game.
181,Old Dominion,Old Dominion,-2.00159921301106,1.5970825781813,-0.404516634829764,-3.14720160185,22.8709450247718,230,138,66.6999867939667,295,4,12,19,#EBF3F9,#FFF5E8,#FCFDFE,#EFF6DD,#F3CEA5,Old Dominion performs at a similar level against both good and bad teams.,Old Dominion performs at a similar level regardless of the pace of the game.
182,Texas Southern,Texas Southern,-3.88731239120502,3.48259272715898,-0.404719664046042,-21.5295594506978,-15.5455699507242,261,102,69.7941412185393,103,146,19,13,#D9E7F4,#FFE9CD,#FCFDFE,#92C3D1,#D3D8BE,Texas Southern plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Texas Southern performs at a similar level regardless of the pace of the game.
183,Arkansas State,Arkansas State,-1.54168239674171,0.839321035724518,-0.702361361017189,4.00063097059346,-44.271834909694,220,161,69.5756805066407,121,102,15,11,#F0F5FA,#FFF9F3,#FAFBFD,#FFEDD3,#9FBEC2,Arkansas State performs at a similar level against both good and bad teams.,Arkansas State plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
184,Bellarmine,Bellarmine,5.67779048776319,-6.41041269323028,-0.732622205467084,-29.5067214295557,-8.56677440922403,63,316,64.1793471246667,351,312,16,13,#FFDEB6,#B6D2EA,#F9FBFD,#7BAAC8,#DFDFBD,Bellarmine plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Bellarmine performs at a similar level regardless of the pace of the game.
185,Loyola Marymount,Loyola Marymount,3.95203227932102,-4.88718891256806,-0.935156633247043,-43.207722803361,7.60889636153039,98,292,67.17700353897,266,187,10,18,#FFE8CC,#C7DCEF,#F8FAFD,#537FB8,#F0DEB4,Loyola Marymount plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Loyola Marymount performs at a similar level regardless of the pace of the game.
186,Massachusetts,Massachusetts,6.42976771719502,-7.40455524002146,-0.97478752282644,32.2031926697846,33.7135300758381,53,334,70.6276583748467,70,151,15,17,#FFDAAC,#ABCBE6,#F8FAFD,#EC737E,#F5C29A,Massachusetts plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Massachusetts plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
187,Boston University,Boston University,3.0747933575092,-4.17897823357543,-1.10418487606623,-5.98408005725776,13.9882188293628,114,276,66.625391239556,299,339,21,13,#FFEDD7,#CFE1F1,#F7FAFC,#E0EEDC,#F1D7AE,Boston University performs at a similar level against both good and bad teams.,Boston University performs at a similar level regardless of the pace of the game.
188,Mercer,Mercer,2.65451579361271,-3.78504317464634,-1.13052738103362,-11.4889534102674,8.32171650317784,120,265,66.5075167306067,305,181,14,17,#FFEFDC,#D4E4F2,#F7FAFC,#C4DFD8,#F0DEB3,Mercer performs at a similar level against both good and bad teams.,Mercer performs at a similar level regardless of the pace of the game.
189,Niagara,Niagara,-1.01035840970218,-0.142426187551402,-1.15278459725358,22.7198844151325,35.2952938466671,206,182,65.8873143372667,330,24,13,16,#F5F8FC,#FDFEFE,#F6FAFC,#FB9C98,#F5C199,Niagara plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Niagara plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
190,Portland,Portland,-0.272893380388926,-0.954969059414912,-1.22786243980384,-1.15275234703593,-10.3729059022485,190,208,71.2402929316,47,204,17,15,#FCFDFE,#F4F8FB,#F6F9FC,#F9FBDF,#DCDDBD,Portland performs at a similar level against both good and bad teams.,Portland performs at a similar level regardless of the pace of the game.
191,Valparaiso,Valparaiso,0.659363009773814,-1.98177286608865,-1.32240985631484,-22.2369314955293,-5.69699580737776,174,228,66.5060660502267,306,158,12,18,#FFFBF6,#E8F1F8,#F5F9FC,#90C0D0,#E4E1BC,Valparaiso plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Valparaiso performs at a similar level regardless of the pace of the game.
192,East Carolina,East Carolina,-1.76571523442191,0.421314596578018,-1.34440063784389,-2.92302381498785,-1.30539821718665,223,169,69.6271883565436,115,178,15,15,#EDF4FA,#FFFCF9,#F5F9FC,#F0F6DE,#ECE5BC,East Carolina performs at a similar level against both good and bad teams.,East Carolina performs at a similar level regardless of the pace of the game.
193,Illinois State,Illinois State,0.969519628270256,-2.37905576626666,-1.4095361379964,2.6241836826804,-40.6088162913472,165,235,69.7723520283031,105,6,11,20,#FFF9F2,#E4EEF7,#F5F8FC,#FFF3D7,#A6C1C2,Illinois State performs at a similar level against both good and bad teams.,Illinois State plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
194,East Tennessee State,East Tennessee State,3.148977359371,-4.61293750354137,-1.46396014417037,39.7755411795293,3.62904555554664,110,285,67.4020900821358,255,147,13,17,#FFEDD6,#CBDEEF,#F4F8FC,#DF5369,#EFE3B8,East Tennessee State plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,East Tennessee State performs at a similar level regardless of the pace of the game.
195,Charlotte,Charlotte,1.72288637867064,-3.18790079878563,-1.46501442011499,-18.4988265805315,51.5091205006982,150,257,67.0454990501773,273,115,17,14,#FFF5E8,#DBE8F4,#F4F8FC,#A1CBD3,#F8AF89,Charlotte plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Charlotte plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
196,Florida Gulf Coast,Florida Gulf Coast,2.55952400597073,-4.06755270353954,-1.50802869756881,5.52088762169064,26.9449203868691,121,273,70.8052398836447,62,21,21,12,#FFF0DE,#D1E2F1,#F4F8FB,#FFE7CE,#F4CAA1,Florida Gulf Coast performs at a similar level against both good and bad teams.,Florida Gulf Coast plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
197,VMI,VMI,5.38063635011941,-6.91793664224061,-1.5373002921212,66.199268569567,-26.204118087777,71,324,70.1812210183981,90,304,13,16,#FFE0BA,#B1CEE8,#F4F8FB,#93003A,#C0CEC0,VMI plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,VMI plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
198,Campbell,Campbell,-0.918332212367489,-0.671893753391353,-1.59022596575884,23.9413380945097,-7.67971573957812,203,200,64.4458828566667,349,286,13,13,#F6F9FC,#F7FAFC,#F3F8FB,#F99795,#E1DFBD,Campbell plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Campbell performs at a similar level regardless of the pace of the game.
199,South Dakota,South Dakota,2.91728046800349,-4.59209470002551,-1.67481423202203,-66.748938419063,39.7819098443829,115,284,67.5072586321147,252,120,17,12,#FFEED9,#CBDEF0,#F3F7FB,#00429D,#F6BC94,South Dakota plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,South Dakota plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
200,New Mexico,New Mexico,0.72222400449541,-2.42720356398185,-1.70497955948644,5.54170933709412,28.939201685576,173,238,72.4107885006667,20,30,11,19,#FFFAF5,#E3EEF7,#F3F7FB,#FFE6CE,#F4C79F,New Mexico performs at a similar level against both good and bad teams.,New Mexico plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
201,Northern Colorado,Northern Colorado,5.40075443590422,-7.2271172760452,-1.82636284014098,14.7309949673827,11.681778092644,70,329,70.3358493586093,86,348,20,15,#FFE0B9,#ADCCE7,#F2F7FB,#FFBFB1,#F1DAB0,Northern Colorado plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Northern Colorado performs at a similar level regardless of the pace of the game.
202,Nicholls State,Nicholls State,-1.50389225618031,-0.452139152356906,-1.95603140853722,16.4843307365503,-12.3937517829519,218,192,71.4918958375067,44,269,17,12,#F0F6FA,#F9FBFD,#F1F6FB,#FFB7AB,#D8DBBD,Nicholls State plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Nicholls State performs at a similar level regardless of the pace of the game.
203,Fordham,Fordham,-8.44613831050107,6.43901147022121,-2.00712684027985,15.3678138158031,-41.5435197048617,335,48,69.3643591767559,135,65,16,16,#ADCCE7,#FFD6A3,#F0F6FA,#FFBCAF,#A4C0C2,Fordham plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Fordham plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
204,Samford,Samford,0.544007258566225,-2.60512573000678,-2.06111847144055,22.8226483895018,-46.3784629166861,176,242,70.4290686135073,79,20,18,11,#FFFBF8,#E1ECF6,#F0F6FA,#FB9C98,#9CBCC3,Samford plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Samford plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
205,Troy,Troy,-4.01092069778651,1.9350497670549,-2.07587093073161,32.6309350296639,-45.9816507825525,263,134,68.6183605059269,188,254,17,12,#D8E7F3,#FFF2E3,#F0F6FA,#EB727D,#9CBCC3,Troy plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Troy plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
206,Rice,Rice,2.88982766605118,-5.0088952785981,-2.11906761254692,-36.3130022958161,88.8765878527875,117,295,69.5065049671353,127,82,14,17,#FFEED9,#C6DCEE,#F0F5FA,#6794C0,#FE926E,Rice plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Rice plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
207,Fort Wayne,Fort Wayne,-1.65043493412025,-0.475460849156383,-2.12589578327663,-18.8554890275156,-18.078158305066,221,193,69.7655605480386,107,163,19,12,#EFF5FA,#F9FBFD,#F0F5FA,#9FCAD3,#CED6BE,Fort Wayne plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Fort Wayne performs at a similar level regardless of the pace of the game.
208,Tarleton State,Tarleton State,-2.03853028797316,-0.188305443782877,-2.22683573175604,3.61231776434981,-23.2787176668524,233,185,65.3934291383467,339,219,11,17,#EBF2F9,#FCFDFE,#EFF5FA,#FFEFD4,#C5D1BF,Tarleton State performs at a similar level against both good and bad teams.,Tarleton State performs at a similar level regardless of the pace of the game.
209,Detroit,Detroit,4.29366550787482,-6.54061012387682,-2.246944616002,-36.3677444944223,3.49992957641199,95,319,66.6244487294947,300,1,13,16,#FFE6C7,#B5D1E9,#EFF5FA,#6794C0,#EFE3B8,Detroit plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Detroit performs at a similar level regardless of the pace of the game.
210,Norfolk State,Norfolk State,-1.87754290447497,-0.447003900455821,-2.32454680493079,-56.5194856525556,-6.63906428670986,227,191,68.6188436830994,187,61,22,7,#ECF3F9,#F9FBFD,#EEF4FA,#1D57A6,#E3E0BD,Norfolk State plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Norfolk State performs at a similar level regardless of the pace of the game.
211,Oregon State,Oregon State,3.11448498537247,-5.46965248587887,-2.3551675005064,3.74108956628481,61.4580307092215,111,306,68.3928490050697,204,225,3,28,#FFEDD7,#C1D8ED,#EEF4FA,#FFEED4,#FAA57F,Oregon State performs at a similar level against both good and bad teams.,Oregon State plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
212,Fairfield,Fairfield,-1.87929389130197,-0.595200935350746,-2.47449482665272,-27.6381345845925,-7.52060057268426,228,197,65.7143261206,332,344,14,18,#ECF3F9,#F8FAFD,#EDF4F9,#80AFCA,#E1E0BD,Fairfield plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Fairfield performs at a similar level regardless of the pace of the game.
213,UNC Asheville,UNC Asheville,-0.0805311937493543,-2.50021184125533,-2.58074303500468,0.295776863707303,34.4823886842537,188,240,68.2936614652789,210,273,14,15,#FEFEFE,#E2EDF6,#ECF3F9,#FFFDDF,#F5C29A,UNC Asheville performs at a similar level against both good and bad teams.,UNC Asheville plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
214,Southern,Southern,-4.59889953075733,1.75429522224758,-2.84460430850975,30.5217213499982,25.6639682987023,276,136,70.90868874196,59,138,15,14,#D2E3F2,#FFF4E6,#EBF2F9,#EF7B83,#F3CBA2,Southern plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Southern performs at a similar level regardless of the pace of the game.
215,UC Davis,UC Davis,-4.17945087758529,1.19019654397155,-2.98925433361374,4.0616070623248,-15.0517288419543,268,149,69.0300467507594,160,299,12,10,#D6E5F3,#FFF7EE,#EAF2F8,#FFEDD3,#D4D9BE,UC Davis performs at a similar level against both good and bad teams.,UC Davis performs at a similar level regardless of the pace of the game.
216,Eastern Washington,Eastern Washington,1.74596784193517,-4.75544947261727,-3.0094816306821,19.84148548483,-14.0262330326164,149,289,70.9364512683,58,308,16,16,#FFF5E8,#C9DDEF,#E9F1F8,#FFA9A0,#D5DABE,Eastern Washington plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Eastern Washington performs at a similar level regardless of the pace of the game.
